Stock Item Record ID,Description,Discountable,UPC Code,Price,Cost,Taxable,Price Type,Register Data Status,Quantity on Hand,Inventory Method,Assigned Cost,Order Trigger,Recommended Order,Department,Category,Supplier,Supplier Code,Unit,Tax Group
23880270,Under Armour Womens Handle Illusion - Dark Blue,TRUE,400000004440,30,14.15,TRUE,system,active,2,tracked,,0,0,general,Handle,not tracked,,,
23880271,Under Armour Womens Handle Illusion - Green,TRUE,400000004457,30,14.15,TRUE,system,active,4,tracked,,0,0,general,Handle,not tracked,,,
23880272,Under Armour Womens Handle Illusion - Lt Blue,TRUE,400000004464,30,14.15,TRUE,system,active,2,tracked,,0,0,general,Handle,not tracked,,,
23880273,Warrior Mens Goalie Handle Krytolyte - Black,TRUE,400000004471,20,14.15,TRUE,system,active,1,tracked,,0,0,general,Handle,not tracked,,,
23880274,Warrior Mens Goalie Handle Platinum - Silver,TRUE,400000004488,40,14.15,TRUE,system,active,1,tracked,,0,0,general,Handle,not tracked,,,
23880275,Warrior Mens Handle Attack Platinum - Black,TRUE,400000004495,40,14.15,TRUE,system,active,1,tracked,,0,0,general,Handle,not tracked,,,
23880276,Warrior Womens Handle Kryptolite - Black,TRUE,400000004501,40,14.15,TRUE,system,active,1,tracked,,0,0,general,Handle,not tracked,,,
23880277,Warrior Womens Handle Kryptolite - Blue,TRUE,400000004518,40,14.15,TRUE,system,active,1,tracked,,0,0,general,Handle,not tracked,,,
23880278,Warrior Womens Handle Kryptolite - Gray,TRUE,400000004525,40,14.15,TRUE,system,active,1,tracked,,0,0,general,Handle,not tracked,,,
23880279,Warrior Womens Handle Kryptolite - Green,TRUE,400000004532,40,14.15,TRUE,system,active,2,tracked,,0,0,general,Handle,not tracked,,,
23880280,Warrior Womens Handle Kryptolite - Red,TRUE,400000004549,40,14.15,TRUE,system,active,2,tracked,,0,0,general,Handle,not tracked,,,
23880282,Warrior Womens Handle KryptoPro - Blue,TRUE,400000004556,20,14.15,TRUE,system,active,1,tracked,,0,0,general,Handle,not tracked,,,
23880283,Brine LoPro Arm Pad - Black - L,TRUE,400000004563,30,14.15,TRUE,system,active,3,tracked,,0,0,general,Protective ,not tracked,,,
